record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Litres_Per_100km_Inst,CO2_in_g_per_km_Inst,Maintenance_flag
1424,22FEB16:16:24:50,16,250.245826,18.431374,86,110,953,16,14,12.94,65.4902,14.24,8,14.901961,82,3.659819,96.802155,1
1425,22FEB16:16:24:51,16,250.245826,17.647058,86,110,821,16,13,11.61,69.411766,14.26,8,14.901961,82,3.148761,83.28467,0
1426,22FEB16:16:24:52,16,250.245826,15.294118,86,107,756.5,16,13,10.52,63.92157,14.2,8,14.901961,82,2.487545,65.79553,0
1426,22FEB16:16:24:52,16,250.245826,15.294118,86,107,756.5,16,13,10.52,63.92157,14.2,8,14.901961,82,2.487545,65.79553,0
1427,22FEB16:16:24:53,15,250.301455,15.294118,86,105,731,15,13,10.52,60,14.22,8,14.901961,82,2.487545,65.79553,1
1428,22FEB16:16:24:54,15,250.301455,15.686275,86,105,731,15,13,9.49,60,14.16,8,14.901961,82,2.393592,63.31047,0
1428,22FEB16:16:24:54,15,250.301455,15.686275,86,105,731,15,13,9.49,60,14.16,8,14.901961,82,2.393592,63.31047,0
1429,22FEB16:16:24:55,14,250.357084,16.470589,86,104,726,14,13,9.63,60,14.2,8,14.901961,82,2.488289,65.8152,0
1430,22FEB16:16:24:56,14,250.357084,16.470589,86,104,727.5,14,13,11.44,60,14.26,8,27.450981,82,3.318456,87.773094,1
1431,22FEB16:16:24:57,14,250.357084,16.470589,86,108,1083.5,14,13,16.36,59.607845,14.28,8,32.941177,82,4.745624,125.52167,1
1432,22FEB16:16:24:58,17,250.190197,30.19608,86,112,1093,17,13,16.36,63.52941,14.18,8,29.411766,82,4.745624,125.52167,1
1433,22FEB16:16:24:59,18,250.134568,30.19608,86,114,1203,18,14,18.47,63.52941,14.22,8,30.19608,82,7.982888,211.14725,1
1433,22FEB16:16:24:59,18,250.134568,30.19608,86,114,1203,18,14,18.47,63.52941,14.22,8,30.19608,82,7.982888,211.14725,1
1434,22FEB16:16:25:00,20,250.02331,35.686275,85,115,1293,20,14,18.47,65.882355,14.22,8,30.980392,82,7.982888,211.14725,0
1435,22FEB16:16:25:01,20,250.02331,35.686275,85,110,1293,20,14,22.08,67.84314,14.22,8,26.666668,82,9.590044,253.6565,1
1436,22FEB16:16:25:02,21,249.967681,21.960785,86,108,1291.5,21,14,22.11,67.45098,14.18,8,29.411766,82,9.603074,254.00114,1
1439,22FEB16:16:25:05,21,249.967681,3.137255,86,112,1231,21,14,20.8,69.803925,14.16,8,14.901961,82,4.807309,127.15322,0
1440,22FEB16:16:25:06,19,250.078939,10.196078,86,112,815,19,14,12.97,65.882355,14.16,8,14.901961,82,0,15.513559,0
1441,22FEB16:16:25:07,16,250.245826,14.117647,86,112,752,16,14,11.02,61.960785,14.16,8,14.901961,82,1.500508,39.6884,1
1442,22FEB16:16:25:08,12,250.468342,14.117647,86,105,713,12,14,9.88,59.215687,14.34,8,14.901961,82,2.16511,57.26713,1
1448,22FEB16:16:25:14,16,250.245826,19.607843,85,110,730.5,16,14,15.44,70.588234,14.22,8,14.901961,82,8.10454,214.36493,0
1449,22FEB16:16:25:15,16,250.245826,11.764706,85,106,943.5,16,14,14.88,70.588234,14.18,8,14.901961,82,4.468327,118.18715,1
1450,22FEB16:16:25:16,16,250.245826,15.294118,86,105,943.5,16,14,11.44,61.17647,14.2,8,14.901961,82,2.11206,55.86395,1
1450,22FEB16:16:25:16,16,250.245826,15.294118,86,105,943.5,16,14,11.44,61.17647,14.2,8,14.901961,82,2.11206,55.86395,1
1451,22FEB16:16:25:17,15,250.301455,16.470589,86,104,720.5,15,14,9.72,59.215687,14.16,8,14.901961,82,2.631559,69.60468,0
1462,22FEB16:16:25:28,16,250.245826,85.4902,86,110,1233.5,16,14,21.72,80,14.22,8,32.941177,82,12.446026,329.19717,1
1464,22FEB16:16:25:30,25,249.745165,56.862747,86,141,1748,25,14,41.19,80,14.16,8,34.901962,82,23.04672,609.5853,1
1465,22FEB16:16:25:31,36,249.133246,48.627453,86,126,1716.5,36,14,42.33,64.70589,14.16,8,33.333332,82,23.684578,626.45667,1
1466,22FEB16:16:25:32,39,248.966359,68.62745,86,126,1342,39,14,26.02,80,14.26,8,35.294117,82,11.362379,300.53473,0
1467,22FEB16:16:25:33,41,248.855101,50.19608,86,124,1417,41,14,27.86,64.70589,14.1,8,36.07843,82,10.051626,265.86533,0
1468,22FEB16:16:25:34,46,248.576956,43.137257,86,116,1417,46,14,24.27,65.882355,14.22,8,30.588236,82,7.278202,192.50833,0
1469,22FEB16:16:25:35,46,248.576956,37.2549,86,110,1417,46,14,18.08,62.352943,14.26,8,29.411766,82,4.137547,109.438034,0
1470,22FEB16:16:25:36,48,248.465698,65.882355,86,109,1201,48,14,18.19,70.588234,14.02,8,29.019608,82,3.587327,94.88473,1
1471,22FEB16:16:25:37,49,248.410069,65.882355,86,110,1180.5,49,14,18.63,78.43137,14.2,8,14.901961,82,6.331939,167.47968,0
1472,22FEB16:16:25:38,49,248.410069,65.882355,87,108,1174,49,14,18.63,78.43137,14.16,8,14.901961,82,6.331939,167.47968,0
1473,22FEB16:16:25:39,49,248.410069,27.843138,87,109,1174,49,14,19.44,64.70589,14.1,8,15.294118,82,2.689059,71.12556,0
1474,22FEB16:16:25:40,49,248.410069,14.117647,87,108,1148.5,49,14,19.88,65.09804,14.12,8,14.901961,82,1.422536,37.62606,1
1475,22FEB16:16:25:41,49,248.410069,7.450981,87,108,1097,49,14,19.88,79.60784,14.1,8,14.901961,82,1.422536,37.62606,1
1476,22FEB16:16:25:42,43,248.743843,0,87,107,1013.5,43,14,16.33,80,14.18,8,14.901961,82,0,0,1
1476,22FEB16:16:25:42,43,248.743843,0,87,107,1013.5,43,14,16.33,80,14.18,8,14.901961,82,0,0,1
1477,22FEB16:16:25:43,40,248.91073,0,87,107,1013.5,40,14,14.97,80,14.16,8,14.901961,82,0,0,0
1477,22FEB16:16:25:43,40,248.91073,0,87,107,1013.5,40,14,14.97,80,14.16,8,14.901961,82,0,0,0
1478,22FEB16:16:25:44,38,249.021988,0,87,107,1128,38,14,15.38,80,14.16,8,14.901961,82,0,0,0
1478,22FEB16:16:25:44,38,249.021988,0,87,107,1128,38,14,15.38,80,14.16,8,14.901961,82,0,0,0
1479,22FEB16:16:25:45,36,249.133246,0,87,110,1094.5,36,14,18.44,80,14.16,8,14.901961,82,0,0,1
1482,22FEB16:16:25:48,34,249.244504,10.588236,87,109,1033.5,34,13,17.16,80,14.16,8,14.901961,82,1.351952,35.759098,1
1483,22FEB16:16:25:49,31,249.411391,0,86,107,942.5,31,13,15.16,80,14.2,8,14.901961,82,0,0,1
1484,22FEB16:16:25:50,27,249.633907,0,86,107,1043.5,27,13,15.77,80,14.12,8,14.901961,82,0,0,1
1485,22FEB16:16:25:51,23,249.856423,18.039215,86,107,720.5,23,13,10.55,60.784313,14,8,14.901961,82,0,0,0
1485,22FEB16:16:25:51,23,249.856423,18.039215,86,107,720.5,23,13,10.55,60.784313,14,8,14.901961,82,0,0,0
1486,22FEB16:16:25:52,17,250.190197,21.960785,86,105,719.5,17,13,9.99,60.39216,14.16,8,14.901961,82,1.925157,50.92037,1
1487,22FEB16:16:25:53,13,250.412713,29.803923,86,105,720,13,13,9.99,60,14.26,8,14.901961,82,1.925157,50.92037,0
1492,22FEB16:16:25:58,20,250.02331,52.941177,86,110,1602.5,20,13,28.11,69.411766,14.14,7,37.64706,82,18.323185,484.6479,0
1493,22FEB16:16:25:59,24,249.800794,19.607843,86,118,1602.5,24,13,26.33,80,14.14,7,26.666668,82,17.100817,452.31628,0
1493,22FEB16:16:25:59,24,249.800794,19.607843,86,118,1602.5,24,13,26.33,80,14.14,7,26.666668,82,17.100817,452.31628,0
1494,22FEB16:16:26:00,24,249.800794,24.705883,86,112,1419.5,24,13,23.61,71.37255,14.2,7,30.980392,82,4.726576,125.01786,0
1495,22FEB16:16:26:01,25,249.745165,31.37255,86,109,1508,25,13,26.58,70.588234,14.24,7,31.764706,82,6.669983,176.42093,0
1496,22FEB16:16:26:02,26,249.689536,30.588236,86,111,1119.5,26,13,24.86,75.68628,14.28,7,14.901961,82,7.116387,188.2283,0
1497,22FEB16:16:26:03,25,249.745165,11.372549,86,111,798.5,25,13,12.49,80,14.18,7,14.901961,82,0,16.665995,1
1498,22FEB16:16:26:04,20,250.02331,16.470589,86,111,727,20,13,10.83,66.666664,14.22,7,14.901961,82,1.239869,32.794502,1
1499,22FEB16:16:26:05,15,250.301455,27.058825,86,104,696,15,13,10.08,61.17647,14.22,7,14.901961,82,2.046768,54.13697,1
1499,22FEB16:16:26:05,15,250.301455,27.058825,86,104,696,15,13,10.08,61.17647,14.22,7,14.901961,82,2.046768,54.13697,1
1500,22FEB16:16:26:06,11,250.523971,30.588236,86,104,725,11,13,9.58,61.17647,14.2,7,14.901961,82,4.20798,111.30099,0
1500,22FEB16:16:26:06,11,250.523971,30.588236,86,104,725,11,13,9.58,61.17647,14.2,7,14.901961,82,4.20798,111.30099,0
1505,22FEB16:16:26:11,15,250.301455,10.196078,86,105,725,15,13,10.19,79.60784,14.22,7,14.901961,82,1.647648,43.580254,0
1506,22FEB16:16:26:12,15,250.301455,15.686275,86,104,725,15,13,10.19,61.960785,14.2,7,14.901961,82,1.647648,43.580254,0
1507,22FEB16:16:26:13,14,250.357084,16.078432,86,104,728,14,13,10.05,61.960785,14.18,7,14.901961,82,2.596812,68.685646,1
1508,22FEB16:16:26:14,14,250.357084,15.686275,86,104,729,14,13,9.77,61.960785,14.22,7,14.901961,82,2.769383,73.25012,1
1508,22FEB16:16:26:14,14,250.357084,15.686275,86,104,729,14,13,9.77,61.960785,14.22,7,14.901961,82,2.769383,73.25012,1
1509,22FEB16:16:26:15,14,250.357084,16.862745,86,104,729,14,13,9.97,61.960785,14.22,7,14.901961,82,2.958067,78.240814,0
1511,22FEB16:16:26:17,15,250.301455,32.54902,86,109,941,15,13,13.72,60.784313,14.26,7,26.666668,82,7.761304,205.28635,0
1512,22FEB16:16:26:18,15,250.301455,17.647058,86,109,941,15,13,12.88,66.666664,14.32,7,26.666668,82,4.92913,130.37538,1
1513,22FEB16:16:26:19,15,250.301455,26.666668,86,108,727,15,13,9.66,80,14.22,7,14.901961,82,2.794559,73.916046,0
1514,22FEB16:16:26:20,14,250.357084,30.980392,86,108,973,14,13,13.49,64.70589,14.16,7,21.176472,82,5.840415,154.47888,0
1515,22FEB16:16:26:21,14,250.357084,30.980392,86,109,879.5,14,13,12.97,80,14.26,7,21.176472,82,6.983393,184.71062,0
1516,22FEB16:16:26:22,14,250.357084,18.82353,86,106,669,14,13,9.66,63.137257,14.26,7,14.901961,82,3.18665,84.28684,1
1517,22FEB16:16:26:23,5,250.857745,25.882353,86,105,725,5,13,9.66,61.960785,14.32,7,14.901961,82,3.18665,84.28684,1
1517,22FEB16:16:26:23,5,250.857745,25.882353,86,105,725,5,13,9.66,61.960785,14.32,7,14.901961,82,3.18665,84.28684,1
1518,22FEB16:16:26:24,0,251.13589,29.411766,86,105,725,0,13,9.66,61.960785,14.34,7,14.901961,82,3.18665,84.28684,1
1539,22FEB16:16:26:45,17,250.190197,13.725491,86,112,1435.5,17,13,17.19,80,14.22,7,14.901961,82,3.172833,83.921364,0
1539,22FEB16:16:26:45,17,250.190197,13.725491,86,112,1435.5,17,13,17.19,80,14.22,7,14.901961,82,3.172833,83.921364,0
1540,22FEB16:16:26:46,16,250.245826,13.725491,86,106,734,16,13,10.47,62.7451,14.22,7,14.901961,82,2.102639,55.61476,0
1541,22FEB16:16:26:47,16,250.245826,14.117647,86,104,730,16,13,10.13,61.960785,14.16,7,14.901961,82,2.161506,57.171787,0
1542,22FEB16:16:26:48,15,250.301455,25.882353,86,104,740.5,15,13,9.61,60,14.26,7,14.901961,82,2.105942,55.702137,1
1543,22FEB16:16:26:49,15,250.301455,25.882353,86,108,740.5,15,13,15.13,60,14.26,7,14.901961,82,6.359952,168.22063,1
1543,22FEB16:16:26:49,15,250.301455,25.882353,86,108,740.5,15,13,15.13,60,14.26,7,14.901961,82,6.359952,168.22063,1
1544,22FEB16:16:26:50,15,250.301455,25.882353,86,108,701.5,15,13,9.63,78.82353,14.14,7,14.901961,82,4.048006,107.0697,0
1545,22FEB16:16:26:51,15,250.301455,15.294118,86,106,701.5,15,13,9.63,61.17647,14.16,7,14.901961,82,4.048006,107.0697,1
1546,22FEB16:16:26:52,14,250.357084,16.078432,86,105,730,14,13,9.94,60,14.24,7,14.901961,82,2.691121,71.18009,0
1547,22FEB16:16:26:53,14,250.357084,16.078432,86,105,730,14,13,9.77,60,14.24,7,14.901961,82,2.769383,73.25012,0
1548,22FEB16:16:26:54,11,250.523971,16.078432,86,104,719.5,11,13,9.74,60,14.34,7,14.901961,82,2.760879,73.02519,0
1563,22FEB16:16:27:09,18,250.134568,13.725491,86,108,1079.5,18,14,17.52,64.31373,14.16,7,29.411766,82,8.081183,213.74712,0
1564,22FEB16:16:27:10,18,250.134568,5.098039,86,108,977,18,14,15.44,79.60784,14,7,27.058825,82,2.928476,77.458145,1
1565,22FEB16:16:27:11,17,250.190197,23.92157,86,109,933,17,14,10.24,61.17647,14.16,7,27.058825,82,0,21.100721,1
1566,22FEB16:16:27:12,18,250.134568,50.19608,86,109,1187,18,14,20.69,71.37255,14.18,7,27.058825,82,14.132735,373.81058,1
1567,22FEB16:16:27:13,19,250.078939,18.039215,86,108,1218.5,19,14,19.8,67.05882,14.16,7,29.019608,82,4.618916,122.17025,0
1568,22FEB16:16:27:14,20,250.02331,14.509804,86,108,1159,20,14,19.8,67.05882,14.18,7,27.058825,82,7.85536,207.77412,1
1569,22FEB16:16:27:15,19,250.078939,11.764706,86,108,796.5,19,14,12.97,76.07843,14.18,7,14.901961,82,2.333657,61.725178,1
1570,22FEB16:16:27:16,18,250.134568,13.725491,86,106,743.5,18,14,10.38,60.39216,14.16,7,14.901961,82,1.613779,42.684418,1
1571,22FEB16:16:27:17,18,250.134568,13.333334,86,105,743.5,18,14,9.91,60,14.22,7,14.901961,82,1.879611,49.715687,1
1572,22FEB16:16:27:18,17,250.190197,14.509804,86,104,727.5,17,14,9.86,59.607845,14.14,7,14.901961,82,1.819647,48.129627,0
1573,22FEB16:16:27:19,15,250.301455,14.901961,86,104,728.5,15,14,9.91,59.215687,14.18,7,14.901961,82,2.286056,60.466137,0
1574,22FEB16:16:27:20,15,250.301455,15.294118,86,104,728.5,15,14,9.8,59.215687,14.22,7,14.901961,82,2.411393,63.781303,0
1575,22FEB16:16:27:21,14,250.357084,20,86,104,723.5,14,14,9.83,59.215687,14.22,7,14.901961,82,2.479348,65.57871,1
1575,22FEB16:16:27:21,14,250.357084,20,86,104,723.5,14,14,9.83,59.215687,14.22,7,14.901961,82,2.479348,65.57871,1
1576,22FEB16:16:27:22,14,250.357084,34.901962,86,104,916,14,14,11.97,61.960785,14.26,7,28.235294,82,4.187718,110.76507,1
1576,22FEB16:16:27:22,14,250.357084,34.901962,86,104,916,14,14,11.97,61.960785,14.26,7,28.235294,82,4.187718,110.76507,1
1577,22FEB16:16:27:23,14,250.357084,25.882353,86,109,1029.5,14,14,17.47,63.137257,14.16,7,25.490196,82,10.599876,280.36655,1
1578,22FEB16:16:27:24,15,250.301455,21.960785,86,110,966.5,15,14,13.22,62.352943,14.2,7,31.764706,82,4.728605,125.071526,0
1578,22FEB16:16:27:24,15,250.301455,21.960785,86,110,966.5,15,14,13.22,62.352943,14.2,7,31.764706,82,4.728605,125.071526,0
1579,22FEB16:16:27:25,15,250.301455,30.588236,86,111,927,15,14,14.02,57.64706,14.22,7,24.705883,82,6.956464,183.99834,0
1580,22FEB16:16:27:26,15,250.301455,14.509804,86,110,771.5,15,14,11.97,80.39216,14.22,7,24.705883,82,2.871639,75.9548,0
1581,22FEB16:16:27:27,15,250.301455,22.352942,86,108,992.5,15,14,13.55,80,14.22,7,28.62745,82,5.355366,141.64934,0
1581,22FEB16:16:27:27,15,250.301455,22.352942,86,108,992.5,15,14,13.55,80,14.22,7,28.62745,82,5.355366,141.64934,0
1582,22FEB16:16:27:28,15,250.301455,13.725491,86,109,837.5,15,14,12.49,80,14.1,7,14.901961,82,4.545502,120.228455,1
1583,22FEB16:16:27:29,14,250.357084,29.411766,86,107,837.5,14,14,12.49,57.2549,14.22,7,24.705883,82,4.545502,120.228455,0
1584,22FEB16:16:27:30,14,250.357084,18.82353,86,108,839.5,14,14,12.69,57.2549,14.18,7,18.039215,82,6.487672,171.5988,0
1585,22FEB16:16:27:31,14,250.357084,13.725491,86,105,753.5,14,14,9.69,65.882355,14.22,7,14.901961,82,2.362994,62.501152,1
1607,22FEB16:16:27:53,17,250.190197,13.333334,86,109,1056.5,17,15,17.13,62.352943,14.18,7,27.843138,82,10.022699,265.10022,0
1607,22FEB16:16:27:53,17,250.190197,13.333334,86,109,1056.5,17,15,17.13,62.352943,14.18,7,27.843138,82,10.022699,265.10022,0
1608,22FEB16:16:27:54,17,250.190197,10.980392,86,106,946,17,15,14.97,80,14.18,7,14.901961,82,2.9252,77.37149,1
1609,22FEB16:16:27:55,16,250.245826,10.980392,86,104,745.5,16,15,10.86,59.607845,14.22,7,14.901961,82,1.769778,46.81058,1
1610,22FEB16:16:27:56,15,250.301455,16.078432,86,104,725.5,15,15,9.74,57.64706,14.2,7,14.901961,82,2.57682,68.156845,0
1611,22FEB16:16:27:57,14,250.357084,16.078432,86,104,863,14,15,10.88,56.862747,14.24,7,25.09804,82,3.084021,81.57229,1
1612,22FEB16:16:27:58,13,250.412713,45.490196,86,106,949,13,15,12.16,56.862747,14.26,7,26.27451,82,4.822938,127.56664,1
1613,22FEB16:16:27:59,14,250.357084,34.509804,86,109,953,14,15,12.16,59.215687,14.28,7,27.843138,82,4.822938,127.56664,1
1614,22FEB16:16:28:00,15,250.301455,23.92157,86,111,933,15,15,14.8,60.39216,14.2,7,25.09804,82,8.878401,234.83354,0
1615,22FEB16:16:28:01,15,250.301455,26.27451,86,111,933,15,15,13.38,57.2549,14.26,7,29.803923,82,5.204297,137.65355,1
1616,22FEB16:16:28:02,15,250.301455,25.09804,86,111,953,15,15,14.8,57.2549,14.28,7,29.411766,82,6.03518,159.6304,1
1616,22FEB16:16:28:02,15,250.301455,25.09804,86,111,953,15,15,14.8,57.2549,14.28,7,29.411766,82,6.03518,159.6304,1
1617,22FEB16:16:28:03,15,250.301455,36.47059,86,110,947,15,15,13.38,59.215687,14.24,7,29.411766,82,5.372122,142.09251,1
1618,22FEB16:16:28:04,15,250.301455,22.352942,86,111,953,15,15,15.19,61.17647,14.16,7,29.411766,82,8.991566,237.82675,1
1619,22FEB16:16:28:05,15,250.301455,19.607843,86,111,847,15,15,12.86,61.17647,14.28,7,18.82353,82,4.680157,123.79006,1
1620,22FEB16:16:28:06,14,250.357084,9.803922,86,109,743,14,15,10.97,64.70589,14.2,7,21.568628,82,3.513802,92.94,1
1621,22FEB16:16:28:07,13,250.412713,21.176472,86,105,760.5,13,15,10.97,56.862747,14.2,7,23.92157,82,3.513802,92.94,0
1628,22FEB16:16:28:14,17,250.190197,34.509804,86,109,1098.5,17,15,17.11,61.960785,14.14,7,29.803923,82,17.709087,468.40506,0
1629,22FEB16:16:28:15,17,250.190197,45.490196,86,109,1181.5,17,15,18.55,67.05882,14.22,7,27.843138,82,12.126976,320.7583,0
1630,22FEB16:16:28:16,19,250.078939,27.450981,86,108,1308,19,15,20.33,70.19608,14.2,7,29.803923,82,7.548417,199.65549,0
1630,22FEB16:16:28:16,19,250.078939,27.450981,86,108,1308,19,15,20.33,70.19608,14.2,7,29.803923,82,7.548417,199.65549,0
1631,22FEB16:16:28:17,24,249.800794,52.54902,86,122,1702,24,15,33.99,70.19608,14.2,7,29.803923,82,11.956074,316.2379,0
1632,22FEB16:16:28:18,24,249.800794,28.235294,86,123,1702,24,15,31.33,61.960785,14.16,7,29.803923,82,16.827063,445.0755,1
1633,22FEB16:16:28:19,27,249.633907,20,86,112,1082.5,27,15,17.88,58.431374,14.16,7,33.333332,82,5.12018,135.42868,0
1634,22FEB16:16:28:20,27,249.633907,61.960785,86,111,1217.5,27,15,17.88,61.17647,14.2,7,27.450981,82,5.12018,135.42868,1
1635,22FEB16:16:28:21,28,249.578278,23.92157,86,108,1152,28,15,19.99,61.17647,14.24,7,27.450981,82,11.325955,299.57132,1
1635,22FEB16:16:28:21,28,249.578278,23.92157,86,108,1152,28,15,19.99,61.17647,14.24,7,27.450981,82,11.325955,299.57132,1
1636,22FEB16:16:28:22,28,249.578278,20,87,107,1102,28,15,17.19,60.39216,14.16,7,25.882353,82,2.949713,78.01986,1
1637,22FEB16:16:28:23,26,249.689536,12.156863,87,107,788.5,26,15,12.97,63.137257,14.16,7,14.901961,82,2.268785,60.00931,0
1638,22FEB16:16:28:24,25,249.745165,12.156863,87,107,728.5,25,15,10.13,63.137257,14.16,7,14.901961,82,1.186695,31.388073,0
1639,22FEB16:16:28:25,24,249.800794,14.117647,87,105,731.5,24,15,10.13,56.862747,14.2,7,14.901961,82,1.186695,31.388073,0
1640,22FEB16:16:28:26,20,250.02331,16.862745,87,104,718.5,20,15,9.58,55.686275,14.24,7,14.901961,82,1.399579,37.018833,1
1641,22FEB16:16:28:27,20,250.02331,28.62745,87,104,700.5,20,15,9.33,55.686275,14.24,7,14.901961,82,3.25036,85.97196,0
1641,22FEB16:16:28:27,20,250.02331,28.62745,87,104,700.5,20,15,9.33,55.686275,14.24,7,14.901961,82,3.25036,85.97196,0
1642,22FEB16:16:28:28,12,250.468342,29.411766,87,105,724,12,15,9.38,55.686275,14.18,7,14.901961,82,3.356821,88.78785,0
1647,22FEB16:16:28:33,15,250.301455,35.294117,87,110,1020,15,15,18.38,59.215687,14.36,7,33.333332,82,10.52624,278.41885,0
1647,22FEB16:16:28:33,15,250.301455,35.294117,87,110,1020,15,15,18.38,59.215687,14.36,7,33.333332,82,10.52624,278.41885,0
1648,22FEB16:16:28:34,16,250.245826,63.52941,87,110,1273,16,15,29.33,69.803925,14.18,7,33.333332,82,28.78617,761.3936,1
1648,22FEB16:16:28:34,16,250.245826,63.52941,87,110,1273,16,15,29.33,69.803925,14.18,7,33.333332,82,28.78617,761.3936,1
1649,22FEB16:16:28:35,28,249.578278,96.86275,87,169,1669.5,28,15,29.33,80.39216,14.24,7,32.156864,82,28.78617,761.3936,1
1649,22FEB16:16:28:35,28,249.578278,96.86275,87,169,1669.5,28,15,29.33,80.39216,14.24,7,32.156864,82,28.78617,761.3936,1
1650,22FEB16:16:28:36,28,249.578278,24.705883,87,169,1554.5,28,16,30.77,69.803925,14.24,7,30.588236,82,27.070257,716.0078,1
1650,22FEB16:16:28:36,28,249.578278,24.705883,87,169,1554.5,28,16,30.77,69.803925,14.24,7,30.588236,82,27.070257,716.0078,1
1651,22FEB16:16:28:37,28,249.578278,24.705883,87,114,1133.5,28,16,19.38,61.17647,14.26,7,30.588236,82,4.16847,110.25596,0
1651,22FEB16:16:28:37,28,249.578278,24.705883,87,114,1133.5,28,16,19.38,61.17647,14.26,7,30.588236,82,4.16847,110.25596,0
1652,22FEB16:16:28:38,28,249.578278,24.705883,87,109,1126.5,28,15,18.11,78.82353,14.22,7,30.588236,82,3.895304,103.03073,1
1653,22FEB16:16:28:39,28,249.578278,14.509804,87,109,1108,28,15,15.74,80,14.22,7,14.901961,82,2.022896,53.505577,0
1654,22FEB16:16:28:40,27,249.633907,9.411765,87,107,827.5,27,15,10.61,65.4902,14.22,7,14.901961,82,0,24.987537,1
1654,22FEB16:16:28:40,27,249.633907,9.411765,87,107,827.5,27,15,10.61,65.4902,14.22,7,14.901961,82,0,24.987537,1
1655,22FEB16:16:28:41,24,249.800794,14.117647,87,106,729.5,24,15,9.99,65.4902,14.2,7,14.901961,82,1.217107,32.192448,0
1655,22FEB16:16:28:41,24,249.800794,14.117647,87,106,729.5,24,15,9.99,65.4902,14.2,7,14.901961,82,1.217107,32.192448,0
1656,22FEB16:16:28:42,20,250.02331,16.078432,87,105,722,20,15,9.74,58.431374,14.22,7,14.901961,83,1.422954,37.6371,0
1657,22FEB16:16:28:43,16,250.245826,21.176472,87,105,709.5,16,15,9.47,56.078434,14.18,7,14.901961,83,1.879042,49.70062,0
1658,22FEB16:16:28:44,16,250.245826,21.176472,87,104,701,16,15,9.11,56.078434,14.14,7,14.901961,83,2.948296,77.98238,0
1659,22FEB16:16:28:45,13,250.412713,31.764706,87,105,720,13,15,9.38,56.078434,14.32,7,14.901961,83,3.035677,80.29362,0
1665,22FEB16:16:28:51,15,250.301455,38.039215,87,116,1026.5,15,15,15.69,60.784313,14.22,7,27.843138,83,13.226236,349.8337,1
1666,22FEB16:16:28:52,15,250.301455,31.764706,87,113,999.5,15,15,15.69,60.784313,14.18,7,26.27451,83,13.226236,349.8337,1
1667,22FEB16:16:28:53,15,250.301455,31.764706,87,111,826,15,15,12.02,66.27451,14.24,7,14.901961,83,6.193257,163.81154,0
1668,22FEB16:16:28:54,14,250.357084,12.941176,87,107,839,14,15,10.83,63.52941,14.16,7,14.901961,83,2.498467,66.08442,0
1668,22FEB16:16:28:54,14,250.357084,12.941176,87,107,839,14,15,10.83,63.52941,14.16,7,14.901961,83,2.498467,66.08442,0
1683,22FEB16:16:29:09,19,250.078939,49.019608,87,110,1436.5,19,15,24.27,63.92157,14.14,7,30.980392,83,15.326951,405.39758,1
1683,22FEB16:16:29:09,19,250.078939,49.019608,87,110,1436.5,19,15,24.27,63.92157,14.14,7,30.980392,83,15.326951,405.39758,1
1684,22FEB16:16:29:10,22,249.912052,36.07843,87,110,1369.5,22,15,23.66,63.92157,14.14,7,30.980392,83,9.445534,249.83418,1
1685,22FEB16:16:29:11,22,249.912052,14.509804,87,112,1369.5,22,15,23.66,63.92157,14.24,7,22.745098,83,5.367862,141.97986,0
1686,22FEB16:16:29:12,21,249.967681,6.666667,88,112,940,21,15,19.13,63.92157,14.24,7,22.745098,83,3.129099,82.7646,0
1687,22FEB16:16:29:13,19,250.078939,6.666667,88,112,966.5,19,15,12.19,63.92157,14.22,7,24.705883,83,0,27.10895,1
1688,22FEB16:16:29:14,18,250.134568,53.333336,88,109,1281.5,18,15,20.36,61.56863,14.12,7,30.588236,83,1.892026,50.044052,0
1689,22FEB16:16:29:15,20,250.02331,43.52941,88,112,1320,20,15,22.86,64.31373,14.12,7,32.156864,83,16.623163,439.68234,1
1690,22FEB16:16:29:16,20,250.02331,60.784313,88,116,1503.5,20,15,22.86,63.137257,14.12,7,34.901962,83,16.623163,439.68234,0
1691,22FEB16:16:29:17,27,249.633907,51.764706,88,120,1593,27,15,28.41,60.39216,14.12,7,25.09804,83,18.028383,476.8504,0
1692,22FEB16:16:29:18,26,249.689536,21.176472,88,114,1321,26,16,20.88,61.960785,14.22,7,28.235294,83,0,28.683794,1
1693,22FEB16:16:29:19,27,249.633907,76.86275,88,116,1628,27,16,31.3,61.960785,14.06,7,37.2549,83,6.233669,164.88043,1
1693,22FEB16:16:29:19,27,249.633907,76.86275,88,116,1628,27,16,31.3,61.960785,14.06,7,37.2549,83,6.233669,164.88043,1
1694,22FEB16:16:29:20,31,249.411391,22.745098,88,116,1628,31,16,41.94,80,14.28,7,14.901961,83,29.82893,788.9747,0
1695,22FEB16:16:29:21,31,249.411391,17.647058,88,128,1190,31,16,41.94,61.17647,14.18,7,14.901961,83,29.82893,788.9747,0
